V1,V2,V3
-22.3666666666667,67.4666666666667,-475
-22.3,67.4666666666667,-470
-22.2333333333333,67.4666666666667,-449
-22.1666666666667,67.4666666666667,-455
-22.1,67.4666666666667,-465
-22.0333333333333,67.4666666666667,-477
-21.9666666666667,67.4666666666667,-491
-21.9,67.4666666666667,-504
-21.8333333333333,67.4666666666667,-516
-21.7666666666667,67.4666666666667,-527
-21.7,67.4666666666667,-538
-21.6333333333333,67.4666666666667,-547
-21.5666666666667,67.4666666666667,-544
-21.5,67.4666666666667,-542
-21.4333333333333,67.4666666666667,-532
-21.3666666666667,67.4666666666667,-515
-21.3,67.4666666666667,-495
-21.2333333333333,67.4666666666667,-478
-21.1666666666667,67.4666666666667,-457
-21.1,67.4666666666667,-432
-21.0333333333333,67.4666666666667,-403
-20.9666666666667,67.4666666666667,-375
-20.9,67.4666666666667,-358
-20.8333333333333,67.4666666666667,-354
-20.7666666666667,67.4666666666667,-360
-20.7,67.4666666666667,-366
-20.6333333333333,67.4666666666667,-372
-20.5666666666667,67.4666666666667,-377
-20.5,67.4666666666667,-372
-20.4333333333333,67.4666666666667,-376
-20.3666666666667,67.4666666666667,-388
-20.3,67.4666666666667,-398
-20.2333333333333,67.4666666666667,-408
-20.1666666666667,67.4666666666667,-416
-20.1,67.4666666666667,-419
-20.0333333333333,67.4666666666667,-420
-19.9666666666667,67.4666666666667,-416
-19.9,67.4666666666667,-408
-19.8333333333333,67.4666666666667,-386
-19.7666666666667,67.4666666666667,-357
-19.7,67.4666666666667,-354
-19.6333333333333,67.4666666666667,-356
-19.5666666666667,67.4666666666667,-362
-19.5,67.4666666666667,-378
-19.4333333333333,67.4666666666667,-395
-19.3666666666667,67.4666666666667,-402
-19.3,67.4666666666667,-429
-19.2333333333333,67.4666666666667,-469
-19.1666666666667,67.4666666666667,-486
-19.1,67.4666666666667,-451
-19.0333333333333,67.4666666666667,-416
-18.9666666666667,67.4666666666667,-405
-18.9,67.4666666666667,-425
-18.8333333333333,67.4666666666667,-443
-18.7666666666667,67.4666666666667,-425
-18.7,67.4666666666667,-403
-18.6333333333333,67.4666666666667,-342
-18.5666666666667,67.4666666666667,-349
-18.5,67.4666666666667,-415
-18.4333333333333,67.4666666666667,-450
-18.3666666666667,67.4666666666667,-484
-18.3,67.4666666666667,-538
-18.2333333333333,67.4666666666667,-662
-18.1666666666667,67.4666666666667,-760
-18.1,67.4666666666667,-816
-18.0333333333333,67.4666666666667,-848
-17.9666666666667,67.4666666666667,-879
-17.9,67.4666666666667,-899
-17.8333333333333,67.4666666666667,-906
-17.7666666666667,67.4666666666667,-910
-17.7,67.4666666666667,-908
-17.6333333333333,67.4666666666667,-910
-17.5666666666667,67.4666666666667,-909
-17.5,67.4666666666667,-906
-17.4333333333333,67.4666666666667,-906
-17.3666666666667,67.4666666666667,-906
-17.3,67.4666666666667,-908
-17.2333333333333,67.4666666666667,-906
-17.1666666666667,67.4666666666667,-898
-17.1,67.4666666666667,-892
-17.0333333333333,67.4666666666667,-887
-16.9666666666667,67.4666666666667,-880
-16.9,67.4666666666667,-857
-16.8333333333333,67.4666666666667,-838
-16.7666666666667,67.4666666666667,-824
-16.7,67.4666666666667,-822
-16.6333333333333,67.4666666666667,-822
-16.5666666666667,67.4666666666667,-810
-16.5,67.4666666666667,-792
-16.4333333333333,67.4666666666667,-780
-16.3666666666667,67.4666666666667,-764
-16.3,67.4666666666667,-747
-16.2333333333333,67.4666666666667,-734
-16.1666666666667,67.4666666666667,-722
-16.1,67.4666666666667,-713
-16.0333333333333,67.4666666666667,-711
-15.9666666666667,67.4666666666667,-714
-15.9,67.4666666666667,-714
-15.8333333333333,67.4666666666667,-712
-15.7666666666667,67.4666666666667,-705
-15.7,67.4666666666667,-701
-15.6333333333333,67.4666666666667,-706
-15.5666666666667,67.4666666666667,-722
-15.5,67.4666666666667,-738
-15.4333333333333,67.4666666666667,-756
-15.3666666666667,67.4666666666667,-786
-15.3,67.4666666666667,-805
-15.2333333333333,67.4666666666667,-812
-15.1666666666667,67.4666666666667,-817
-15.1,67.4666666666667,-823
-15.0333333333333,67.4666666666667,-840
-14.9666666666667,67.4666666666667,-864
-14.9,67.4666666666667,-882
-14.8333333333333,67.4666666666667,-894
-14.7666666666667,67.4666666666667,-907
-14.7,67.4666666666667,-923
-14.6333333333333,67.4666666666667,-938
-14.5666666666667,67.4666666666667,-953
-14.5,67.4666666666667,-969
-14.4333333333333,67.4666666666667,-982
-14.3666666666667,67.4666666666667,-993
-14.3,67.4666666666667,-1012
-14.2333333333333,67.4666666666667,-1047
-14.1666666666667,67.4666666666667,-1102
-14.1,67.4666666666667,-1201
-14.0333333333333,67.4666666666667,-1295
-13.9666666666667,67.4666666666667,-1424
-13.9,67.4666666666667,-1596
-13.8333333333333,67.4666666666667,-1628
-13.7666666666667,67.4666666666667,-1625
-13.7,67.4666666666667,-1634
-13.6333333333333,67.4666666666667,-1648
-13.5666666666667,67.4666666666667,-1658
-13.5,67.4666666666667,-1668
-13.4333333333333,67.4666666666667,-1681
-13.3666666666667,67.4666666666667,-1695
-13.3,67.4666666666667,-1706
-13.2333333333333,67.4666666666667,-1714
-13.1666666666667,67.4666666666667,-1723
-13.1,67.4666666666667,-1720
-13.0333333333333,67.4666666666667,-1709
-12.9666666666667,67.4666666666667,-1706
-12.9,67.4666666666667,-1705
-12.8333333333333,67.4666666666667,-1706
-12.7666666666667,67.4666666666667,-1706
-12.7,67.4666666666667,-1703
-12.6333333333333,67.4666666666667,-1700
-12.5666666666667,67.4666666666667,-1699
-12.5,67.4666666666667,-1701
-12.4333333333333,67.4666666666667,-1698
-12.3666666666667,67.4666666666667,-1691
-12.3,67.4666666666667,-1692
-12.2333333333333,67.4666666666667,-1697
-12.1666666666667,67.4666666666667,-1690
-12.1,67.4666666666667,-1691
-12.0333333333333,67.4666666666667,-1668
-11.9666666666667,67.4666666666667,-1622
-11.9,67.4666666666667,-1613
-11.8333333333333,67.4666666666667,-1611
-11.7666666666667,67.4666666666667,-1603
-11.7,67.4666666666667,-1599
-11.6333333333333,67.4666666666667,-1604
-11.5666666666667,67.4666666666667,-1599
-11.5,67.4666666666667,-1582
-11.4333333333333,67.4666666666667,-1552
-11.3666666666667,67.4666666666667,-1540
-11.3,67.4666666666667,-1547
-11.2333333333333,67.4666666666667,-1571
-11.1666666666667,67.4666666666667,-1624
-11.1,67.4666666666667,-1651
-11.0333333333333,67.4666666666667,-1688
-10.9666666666667,67.4666666666667,-1699
-10.9,67.4666666666667,-1689
-10.8333333333333,67.4666666666667,-1652
-10.7666666666667,67.4666666666667,-1668
-10.7,67.4666666666667,-1703
-10.6333333333333,67.4666666666667,-1719
-10.5666666666667,67.4666666666667,-1731
-10.5,67.4666666666667,-1743
-10.4333333333333,67.4666666666667,-1752
-10.3666666666667,67.4666666666667,-1747
-10.3,67.4666666666667,-1727
-10.2333333333333,67.4666666666667,-1721
-10.1666666666667,67.4666666666667,-1711
-10.1,67.4666666666667,-1695
-10.0333333333333,67.4666666666667,-1666
-27.9666666666667,67.4,-299
-27.9,67.4,-301
-27.8333333333333,67.4,-304
-27.7666666666667,67.4,-307
-27.7,67.4,-310
-27.6333333333333,67.4,-314
-27.5666666666667,67.4,-318
-27.5,67.4,-319
-27.4333333333333,67.4,-315
-27.3666666666667,67.4,-311
-27.3,67.4,-308
-27.2333333333333,67.4,-306
-27.1666666666667,67.4,-304
-27.1,67.4,-300
-27.0333333333333,67.4,-296
-26.9666666666667,67.4,-300
-26.9,67.4,-300
-26.8333333333333,67.4,-297
-26.7666666666667,67.4,-294
-26.7,67.4,-293
-26.6333333333333,67.4,-297
-26.5666666666667,67.4,-320
-26.5,67.4,-381
-26.4333333333333,67.4,-465
-26.3666666666667,67.4,-550
-26.3,67.4,-606
-26.2333333333333,67.4,-649
-26.1666666666667,67.4,-697
-26.1,67.4,-758
-26.0333333333333,67.4,-802
-25.9666666666667,67.4,-840
-25.9,67.4,-860
-25.8333333333333,67.4,-872
-25.7666666666667,67.4,-875
-25.7,67.4,-877
-25.6333333333333,67.4,-905
-25.5666666666667,67.4,-960
-25.5,67.4,-1030
-25.4333333333333,67.4,-1109
-25.3666666666667,67.4,-1210
-25.3,67.4,-1317
-25.2333333333333,67.4,-1338
-25.1666666666667,67.4,-1356
-25.1,67.4,-1357
-25.0333333333333,67.4,-1319
-24.9666666666667,67.4,-1260
-24.9,67.4,-1208
-24.8333333333333,67.4,-1178
-24.7666666666667,67.4,-1158
-24.7,67.4,-1154
-24.6333333333333,67.4,-1151
-24.5666666666667,67.4,-1108
-24.5,67.4,-1065
-24.4333333333333,67.4,-1021
-24.3666666666667,67.4,-1000
-24.3,67.4,-975
-24.2333333333333,67.4,-896
-24.1666666666667,67.4,-851
-24.1,67.4,-793
-24.0333333333333,67.4,-762
-23.9666666666667,67.4,-725
-23.9,67.4,-687
-23.8333333333333,67.4,-652
-23.7666666666667,67.4,-617
-23.7,67.4,-586
-23.6333333333333,67.4,-564
-23.5666666666667,67.4,-544
-23.5,67.4,-522
-23.4333333333333,67.4,-504
-23.3666666666667,67.4,-487
-23.3,67.4,-464
-23.2333333333333,67.4,-446
-23.1666666666667,67.4,-440
-23.1,67.4,-431
-23.0333333333333,67.4,-424
-22.9666666666667,67.4,-420
-22.9,67.4,-403
-22.8333333333333,67.4,-390
-22.7666666666667,67.4,-394
-22.7,67.4,-397
-22.6333333333333,67.4,-390
-22.5666666666667,67.4,-373
-22.5,67.4,-352
-22.4333333333333,67.4,-371
-22.3666666666667,67.4,-391
-22.3,67.4,-416
-22.2333333333333,67.4,-416
-22.1666666666667,67.4,-403
-22.1,67.4,-393
-22.0333333333333,67.4,-412
-21.9666666666667,67.4,-425
-21.9,67.4,-436
-21.8333333333333,67.4,-442
-21.7666666666667,67.4,-448
-21.7,67.4,-447
-21.6333333333333,67.4,-439
-21.5666666666667,67.4,-431
-21.5,67.4,-428
-21.4333333333333,67.4,-409
-21.3666666666667,67.4,-390
-21.3,67.4,-378
-21.2333333333333,67.4,-370
-21.1666666666667,67.4,-360
-21.1,67.4,-350
-21.0333333333333,67.4,-339
-20.9666666666667,67.4,-331
-20.9,67.4,-332
-20.8333333333333,67.4,-337
-20.7666666666667,67.4,-347
-20.7,67.4,-353
-20.6333333333333,67.4,-360
-20.5666666666667,67.4,-365
-20.5,67.4,-370
-20.4333333333333,67.4,-375
-20.3666666666667,67.4,-371
-20.3,67.4,-365
-20.2333333333333,67.4,-371
-20.1666666666667,67.4,-383
-20.1,67.4,-396
-20.0333333333333,67.4,-405
-19.9666666666667,67.4,-398
-19.9,67.4,-374
-19.8333333333333,67.4,-353
-19.7666666666667,67.4,-340
-19.7,67.4,-340
-19.6333333333333,67.4,-351
-19.5666666666667,67.4,-373
-19.5,67.4,-395
-19.4333333333333,67.4,-416
-19.3666666666667,67.4,-435
-19.3,67.4,-467
-19.2333333333333,67.4,-495
-19.1666666666667,67.4,-497
-19.1,67.4,-466
-19.0333333333333,67.4,-414
-18.9666666666667,67.4,-426
-18.9,67.4,-450
-18.8333333333333,67.4,-455
-18.7666666666667,67.4,-436
-18.7,67.4,-373
-18.6333333333333,67.4,-306
-18.5666666666667,67.4,-348
-18.5,67.4,-410
-18.4333333333333,67.4,-465
-18.3666666666667,67.4,-497
-18.3,67.4,-551
-18.2333333333333,67.4,-625
-18.1666666666667,67.4,-708
-18.1,67.4,-803
-18.0333333333333,67.4,-853
-17.9666666666667,67.4,-882
-17.9,67.4,-887
-17.8333333333333,67.4,-894
-17.7666666666667,67.4,-904
-17.7,67.4,-904
-17.6333333333333,67.4,-892
-17.5666666666667,67.4,-888
-17.5,67.4,-892
-17.4333333333333,67.4,-889
-17.3666666666667,67.4,-871
-17.3,67.4,-861
-17.2333333333333,67.4,-879
-17.1666666666667,67.4,-881
-17.1,67.4,-871
-17.0333333333333,67.4,-847
-16.9666666666667,67.4,-850
-16.9,67.4,-832
-16.8333333333333,67.4,-805
-16.7666666666667,67.4,-783
-16.7,67.4,-764
-16.6333333333333,67.4,-757
-16.5666666666667,67.4,-741
-16.5,67.4,-722
-16.4333333333333,67.4,-724
-16.3666666666667,67.4,-703
-16.3,67.4,-686
-16.2333333333333,67.4,-672
-16.1666666666667,67.4,-671
-16.1,67.4,-673
-16.0333333333333,67.4,-662
-15.9666666666667,67.4,-644
-15.9,67.4,-632
-15.8333333333333,67.4,-639
-15.7666666666667,67.4,-633
-15.7,67.4,-635
-15.6333333333333,67.4,-636
-15.5666666666667,67.4,-612
-15.5,67.4,-600
-15.4333333333333,67.4,-610
-15.3666666666667,67.4,-652
-15.3,67.4,-663
-15.2333333333333,67.4,-690
-15.1666666666667,67.4,-726
-15.1,67.4,-764
-15.0333333333333,67.4,-786
-14.9666666666667,67.4,-803
-14.9,67.4,-813
-14.8333333333333,67.4,-828
-14.7666666666667,67.4,-851
-14.7,67.4,-877
-14.6333333333333,67.4,-898
-14.5666666666667,67.4,-903
-14.5,67.4,-921
-14.4333333333333,67.4,-945
-14.3666666666667,67.4,-966
-14.3,67.4,-985
-14.2333333333333,67.4,-1005
-14.1666666666667,67.4,-1020
-14.1,67.4,-1037
-14.0333333333333,67.4,-1061
-13.9666666666667,67.4,-1128
-13.9,67.4,-1287
-13.8333333333333,67.4,-1456
-13.7666666666667,67.4,-1519
-13.7,67.4,-1578
-13.6333333333333,67.4,-1608
-13.5666666666667,67.4,-1626
-13.5,67.4,-1637
-13.4333333333333,67.4,-1655
-13.3666666666667,67.4,-1679
-13.3,67.4,-1691
-13.2333333333333,67.4,-1695
-13.1666666666667,67.4,-1695
-13.1,67.4,-1690
-13.0333333333333,67.4,-1687
-12.9666666666667,67.4,-1685
-12.9,67.4,-1684
-12.8333333333333,67.4,-1684
-12.7666666666667,67.4,-1683
-12.7,67.4,-1678
-12.6333333333333,67.4,-1679
-12.5666666666667,67.4,-1676
-12.5,67.4,-1672
-12.4333333333333,67.4,-1666
-12.3666666666667,67.4,-1657
-12.3,67.4,-1649
-12.2333333333333,67.4,-1649
-12.1666666666667,67.4,-1629
-12.1,67.4,-1614
-12.0333333333333,67.4,-1598
-11.9666666666667,67.4,-1590
-11.9,67.4,-1573
-11.8333333333333,67.4,-1568
-11.7666666666667,67.4,-1573
-11.7,67.4,-1593
-11.6333333333333,67.4,-1613
-11.5666666666667,67.4,-1610
-11.5,67.4,-1593
-11.4333333333333,67.4,-1602
-11.3666666666667,67.4,-1593
-11.3,67.4,-1597
-11.2333333333333,67.4,-1611
-11.1666666666667,67.4,-1621
-11.1,67.4,-1633
-11.0333333333333,67.4,-1651
-10.9666666666667,67.4,-1645
-10.9,67.4,-1635
-10.8333333333333,67.4,-1633
-10.7666666666667,67.4,-1641
-10.7,67.4,-1683
-10.6333333333333,67.4,-1692
-10.5666666666667,67.4,-1690
-10.5,67.4,-1695
-10.4333333333333,67.4,-1701
-10.3666666666667,67.4,-1696
-10.3,67.4,-1668
-10.2333333333333,67.4,-1635
-10.1666666666667,67.4,-1623
-10.1,67.4,-1609
-10.0333333333333,67.4,-1596
-27.9666666666667,67.3333333333333,-303
-27.9,67.3333333333333,-306
-27.8333333333333,67.3333333333333,-309
-27.7666666666667,67.3333333333333,-313
-27.7,67.3333333333333,-318
-27.6333333333333,67.3333333333333,-322
-27.5666666666667,67.3333333333333,-327
-27.5,67.3333333333333,-330
-27.4333333333333,67.3333333333333,-330
-27.3666666666667,67.3333333333333,-325
-27.3,67.3333333333333,-319
-27.2333333333333,67.3333333333333,-318
-27.1666666666667,67.3333333333333,-315
-27.1,67.3333333333333,-312
-27.0333333333333,67.3333333333333,-314
-26.9666666666667,67.3333333333333,-325
-26.9,67.3333333333333,-333
-26.8333333333333,67.3333333333333,-334
-26.7666666666667,67.3333333333333,-334
-26.7,67.3333333333333,-339
-26.6333333333333,67.3333333333333,-380
-26.5666666666667,67.3333333333333,-473
-26.5,67.3333333333333,-603
-26.4333333333333,67.3333333333333,-685
-26.3666666666667,67.3333333333333,-689
-26.3,67.3333333333333,-669
-26.2333333333333,67.3333333333333,-697
-26.1666666666667,67.3333333333333,-749
-26.1,67.3333333333333,-788
-26.0333333333333,67.3333333333333,-778
-25.9666666666667,67.3333333333333,-843
-25.9,67.3333333333333,-922
-25.8333333333333,67.3333333333333,-980
-25.7666666666667,67.3333333333333,-1023
-25.7,67.3333333333333,-1042
-25.6333333333333,67.3333333333333,-1062
-25.5666666666667,67.3333333333333,-1092
-25.5,67.3333333333333,-1122
-25.4333333333333,67.3333333333333,-1172
-25.3666666666667,67.3333333333333,-1262
-25.3,67.3333333333333,-1317
-25.2333333333333,67.3333333333333,-1315
-25.1666666666667,67.3333333333333,-1313
-25.1,67.3333333333333,-1304
-25.0333333333333,67.3333333333333,-1244
-24.9666666666667,67.3333333333333,-1204
-24.9,67.3333333333333,-1197
-24.8333333333333,67.3333333333333,-1196
-24.7666666666667,67.3333333333333,-1189
-24.7,67.3333333333333,-1171
-24.6333333333333,67.3333333333333,-1124
-24.5666666666667,67.3333333333333,-1035
-24.5,67.3333333333333,-969
-24.4333333333333,67.3333333333333,-929
-24.3666666666667,67.3333333333333,-898
-24.3,67.3333333333333,-853
-24.2333333333333,67.3333333333333,-818
-24.1666666666667,67.3333333333333,-796
-24.1,67.3333333333333,-739
-24.0333333333333,67.3333333333333,-672
-23.9666666666667,67.3333333333333,-610
-23.9,67.3333333333333,-571
-23.8333333333333,67.3333333333333,-553
-23.7666666666667,67.3333333333333,-522
-23.7,67.3333333333333,-492
-23.6333333333333,67.3333333333333,-477
-23.5666666666667,67.3333333333333,-471
-23.5,67.3333333333333,-458
-23.4333333333333,67.3333333333333,-444
-23.3666666666667,67.3333333333333,-431
-23.3,67.3333333333333,-419
-23.2333333333333,67.3333333333333,-405
-23.1666666666667,67.3333333333333,-392
-23.1,67.3333333333333,-384
-23.0333333333333,67.3333333333333,-355
-22.9666666666667,67.3333333333333,-353
-22.9,67.3333333333333,-366
-22.8333333333333,67.3333333333333,-367
-22.7666666666667,67.3333333333333,-366
-22.7,67.3333333333333,-370
-22.6333333333333,67.3333333333333,-344
-22.5666666666667,67.3333333333333,-319
-22.5,67.3333333333333,-335
-22.4333333333333,67.3333333333333,-333
-22.3666666666667,67.3333333333333,-338
-22.3,67.3333333333333,-342
-22.2333333333333,67.3333333333333,-347
-22.1666666666667,67.3333333333333,-354
-22.1,67.3333333333333,-354
-22.0333333333333,67.3333333333333,-358
-21.9666666666667,67.3333333333333,-371
-21.9,67.3333333333333,-378
-21.8333333333333,67.3333333333333,-389
-21.7666666666667,67.3333333333333,-367
-21.7,67.3333333333333,-339
-21.6333333333333,67.3333333333333,-320
-21.5666666666667,67.3333333333333,-302
-21.5,67.3333333333333,-299
-21.4333333333333,67.3333333333333,-299
-21.3666666666667,67.3333333333333,-306
-21.3,67.3333333333333,-301
-21.2333333333333,67.3333333333333,-297
-21.1666666666667,67.3333333333333,-292
-21.1,67.3333333333333,-288
-21.0333333333333,67.3333333333333,-289
-20.9666666666667,67.3333333333333,-292
-20.9,67.3333333333333,-295
-20.8333333333333,67.3333333333333,-301
-20.7666666666667,67.3333333333333,-315
-20.7,67.3333333333333,-325
-20.6333333333333,67.3333333333333,-330
-20.5666666666667,67.3333333333333,-326
-20.5,67.3333333333333,-306
-20.4333333333333,67.3333333333333,-300
-20.3666666666667,67.3333333333333,-308
-20.3,67.3333333333333,-318
-20.2333333333333,67.3333333333333,-305
-20.1666666666667,67.3333333333333,-325
-20.1,67.3333333333333,-360
-20.0333333333333,67.3333333333333,-393
-19.9666666666667,67.3333333333333,-375
-19.9,67.3333333333333,-333
-19.8333333333333,67.3333333333333,-315
-19.7666666666667,67.3333333333333,-318
-19.7,67.3333333333333,-321
-19.6333333333333,67.3333333333333,-338
-19.5666666666667,67.3333333333333,-345
-19.5,67.3333333333333,-369
-19.4333333333333,67.3333333333333,-395
-19.3666666666667,67.3333333333333,-419
-19.3,67.3333333333333,-453
-19.2333333333333,67.3333333333333,-508
-19.1666666666667,67.3333333333333,-501
-19.1,67.3333333333333,-487
-19.0333333333333,67.3333333333333,-445
-18.9666666666667,67.3333333333333,-454
-18.9,67.3333333333333,-469
-18.8333333333333,67.3333333333333,-456
-18.7666666666667,67.3333333333333,-376
-18.7,67.3333333333333,-278
-18.6333333333333,67.3333333333333,-278
-18.5666666666667,67.3333333333333,-370
-18.5,67.3333333333333,-417
-18.4333333333333,67.3333333333333,-462
-18.3666666666667,67.3333333333333,-501
-18.3,67.3333333333333,-566
-18.2333333333333,67.3333333333333,-636
-18.1666666666667,67.3333333333333,-652
-18.1,67.3333333333333,-738
-18.0333333333333,67.3333333333333,-787
-17.9666666666667,67.3333333333333,-806
-17.9,67.3333333333333,-804
-17.8333333333333,67.3333333333333,-826
-17.7666666666667,67.3333333333333,-835
-17.7,67.3333333333333,-819
-17.6333333333333,67.3333333333333,-805
-17.5666666666667,67.3333333333333,-804
-17.5,67.3333333333333,-802
-17.4333333333333,67.3333333333333,-799
-17.3666666666667,67.3333333333333,-803
-17.3,67.3333333333333,-805
-17.2333333333333,67.3333333333333,-808
-17.1666666666667,67.3333333333333,-812
-17.1,67.3333333333333,-788
-17.0333333333333,67.3333333333333,-756
-16.9666666666667,67.3333333333333,-757
-16.9,67.3333333333333,-731
-16.8333333333333,67.3333333333333,-708
-16.7666666666667,67.3333333333333,-707
-16.7,67.3333333333333,-698
-16.6333333333333,67.3333333333333,-632
-16.5666666666667,67.3333333333333,-595
-16.5,67.3333333333333,-585
-16.4333333333333,67.3333333333333,-578
-16.3666666666667,67.3333333333333,-553
-16.3,67.3333333333333,-534
-16.2333333333333,67.3333333333333,-527
-16.1666666666667,67.3333333333333,-541
-16.1,67.3333333333333,-559
-16.0333333333333,67.3333333333333,-556
-15.9666666666667,67.3333333333333,-544
-15.9,67.3333333333333,-543
-15.8333333333333,67.3333333333333,-529
-15.7666666666667,67.3333333333333,-512
-15.7,67.3333333333333,-469
-15.6333333333333,67.3333333333333,-421
-15.5666666666667,67.3333333333333,-399
-15.5,67.3333333333333,-392
-15.4333333333333,67.3333333333333,-411
-15.3666666666667,67.3333333333333,-413
-15.3,67.3333333333333,-419
-15.2333333333333,67.3333333333333,-459
-15.1666666666667,67.3333333333333,-485
-15.1,67.3333333333333,-494
-15.0333333333333,67.3333333333333,-556
-14.9666666666667,67.3333333333333,-603
-14.9,67.3333333333333,-640
-14.8333333333333,67.3333333333333,-663
-14.7666666666667,67.3333333333333,-672
-14.7,67.3333333333333,-694
-14.6333333333333,67.3333333333333,-713
-14.5666666666667,67.3333333333333,-751
-14.5,67.3333333333333,-805
-14.4333333333333,67.3333333333333,-868
-14.3666666666667,67.3333333333333,-931
-14.3,67.3333333333333,-962
-14.2333333333333,67.3333333333333,-983
-14.1666666666667,67.3333333333333,-991
-14.1,67.3333333333333,-996
-14.0333333333333,67.3333333333333,-1019
-13.9666666666667,67.3333333333333,-1092
-13.9,67.3333333333333,-1196
-13.8333333333333,67.3333333333333,-1333
-13.7666666666667,67.3333333333333,-1439
-13.7,67.3333333333333,-1533
-13.6333333333333,67.3333333333333,-1596
-13.5666666666667,67.3333333333333,-1598
-13.5,67.3333333333333,-1596
-13.4333333333333,67.3333333333333,-1637
-13.3666666666667,67.3333333333333,-1663
-13.3,67.3333333333333,-1670
-13.2333333333333,67.3333333333333,-1672
-13.1666666666667,67.3333333333333,-1676
-13.1,67.3333333333333,-1678
-13.0333333333333,67.3333333333333,-1674
-12.9666666666667,67.3333333333333,-1671
-12.9,67.3333333333333,-1671
-12.8333333333333,67.3333333333333,-1670
-12.7666666666667,67.3333333333333,-1671
-12.7,67.3333333333333,-1667
-12.6333333333333,67.3333333333333,-1664
-12.5666666666667,67.3333333333333,-1659
-12.5,67.3333333333333,-1650
-12.4333333333333,67.3333333333333,-1644
-12.3666666666667,67.3333333333333,-1640
-12.3,67.3333333333333,-1634
-12.2333333333333,67.3333333333333,-1624
-12.1666666666667,67.3333333333333,-1616
-12.1,67.3333333333333,-1599
-12.0333333333333,67.3333333333333,-1599
-11.9666666666667,67.3333333333333,-1595
-11.9,67.3333333333333,-1582
-11.8333333333333,67.3333333333333,-1570
-11.7666666666667,67.3333333333333,-1569
-11.7,67.3333333333333,-1563
-11.6333333333333,67.3333333333333,-1562
-11.5666666666667,67.3333333333333,-1573
-11.5,67.3333333333333,-1579
-11.4333333333333,67.3333333333333,-1582
-11.3666666666667,67.3333333333333,-1593
-11.3,67.3333333333333,-1599
-11.2333333333333,67.3333333333333,-1598
-11.1666666666667,67.3333333333333,-1604
-11.1,67.3333333333333,-1621
